"AD_PERFORMANCE_REPORT (Mar 1, 2022-Mar 31, 2022)"
Ad,Headline 1,Headline 2,Expanded Text Ad Headline 3,Display URL,Description,Description line 1,Description line 2,Ad type,Ad ID,Impressions,Clicks,Cost,Conversions,Responsive Search Ad headlines,Responsive Search Ad descriptions,Responsive Search Ad path 1,Responsive Search Ad path 2,Expanded Text Ad Description 2,Expanded Dynamic Search Ad Description 2,Final URL,Path 1,Path 2,Long headline,Headlines (multi asset responsive display),Long headline (multi asset responsive display),Descriptions (multi asset responsive display),CTR,Day
, --, --, --,, --,,,Responsive search ad,556449702693,45,10,2930000,0.00,"[{""assetText"":""Personalized Life Size Cutouts"",""assetId"":18124022896,""pinnedField"":""HEADLINE_1"",""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Personalized Cardboard Cutouts"",""assetId"":18661344170,""pinnedField"":""HEADLINE_1"",""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Available As Foam & Coroplast"",""assetId"":18661344167,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""10% Off First Order"",""assetId"":26065397516,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Upload Your Own Photo"",""assetId"":18671240004,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Live Previews On All Products"",""assetId"":17994850183,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Free Product Personalization"",""assetId"":18667833925,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""2-5 Day Delivery Time"",""assetId"":18671239998,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""Discover Our Range Of Personalized Party Favors Including Candy, Coasters, Huggers & More"",""assetId"":17994850165,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""All Of Our Products Are Perfect For Birthdays, Weddings, Graduations & Baby Showers"",""assetId"":17994850174,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""We Are Happy To Answer All Questions & Queries You May Have. Purchase Online Now!"",""assetId"":17994850168,""pinnedField"":""DESCRIPTION_2"",""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",personalized,cut-out, --, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]", --, --, --, --, --, --,22.22%,2022-03-17
, --, --, --,, --,,,Responsive search ad,556449702693,43,7,2080000,0.00,"[{""assetText"":""Personalized Life Size Cutouts"",""assetId"":18124022896,""pinnedField"":""HEADLINE_1"",""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Personalized Cardboard Cutouts"",""assetId"":18661344170,""pinnedField"":""HEADLINE_1"",""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Available As Foam & Coroplast"",""assetId"":18661344167,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""10% Off First Order"",""assetId"":26065397516,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Upload Your Own Photo"",""assetId"":18671240004,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Live Previews On All Products"",""assetId"":17994850183,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Free Product Personalization"",""assetId"":18667833925,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""2-5 Day Delivery Time"",""assetId"":18671239998,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""Discover Our Range Of Personalized Party Favors Including Candy, Coasters, Huggers & More"",""assetId"":17994850165,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""All Of Our Products Are Perfect For Birthdays, Weddings, Graduations & Baby Showers"",""assetId"":17994850174,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""We Are Happy To Answer All Questions & Queries You May Have. Purchase Online Now!"",""assetId"":17994850168,""pinnedField"":""DESCRIPTION_2"",""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",personalized,cut-out, --, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]", --, --, --, --, --, --,16.28%,2022-03-19
, --, --, --,, --,,,Responsive search ad,556449702693,34,6,1620000,0.00,"[{""assetText"":""Personalized Life Size Cutouts"",""assetId"":18124022896,""pinnedField"":""HEADLINE_1"",""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Personalized Cardboard Cutouts"",""assetId"":18661344170,""pinnedField"":""HEADLINE_1"",""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Available As Foam & Coroplast"",""assetId"":18661344167,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""10% Off First Order"",""assetId"":26065397516,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Upload Your Own Photo"",""assetId"":18671240004,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Live Previews On All Products"",""assetId"":17994850183,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Free Product Personalization"",""assetId"":18667833925,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""2-5 Day Delivery Time"",""assetId"":18671239998,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""Discover Our Range Of Personalized Party Favors Including Candy, Coasters, Huggers & More"",""assetId"":17994850165,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""All Of Our Products Are Perfect For Birthdays, Weddings, Graduations & Baby Showers"",""assetId"":17994850174,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""We Are Happy To Answer All Questions & Queries You May Have. Purchase Online Now!"",""assetId"":17994850168,""pinnedField"":""DESCRIPTION_2"",""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",personalized,cut-out, --, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]", --, --, --, --, --, --,17.65%,2022-03-13
, --, --, --,, --,,,Responsive search ad,556449702693,37,3,840000,0.00,"[{""assetText"":""Personalized Life Size Cutouts"",""assetId"":18124022896,""pinnedField"":""HEADLINE_1"",""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Personalized Cardboard Cutouts"",""assetId"":18661344170,""pinnedField"":""HEADLINE_1"",""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Available As Foam & Coroplast"",""assetId"":18661344167,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""10% Off First Order"",""assetId"":26065397516,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Upload Your Own Photo"",""assetId"":18671240004,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Live Previews On All Products"",""assetId"":17994850183,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Free Product Personalization"",""assetId"":18667833925,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""2-5 Day Delivery Time"",""assetId"":18671239998,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""Discover Our Range Of Personalized Party Favors Including Candy, Coasters, Huggers & More"",""assetId"":17994850165,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""All Of Our Products Are Perfect For Birthdays, Weddings, Graduations & Baby Showers"",""assetId"":17994850174,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""We Are Happy To Answer All Questions & Queries You May Have. Purchase Online Now!"",""assetId"":17994850168,""pinnedField"":""DESCRIPTION_2"",""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",personalized,cut-out, --, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]", --, --, --, --, --, --,8.11%,2022-03-15
, --, --, --,, --,,,Responsive search ad,556449702693,37,5,1460000,0.00,"[{""assetText"":""Personalized Life Size Cutouts"",""assetId"":18124022896,""pinnedField"":""HEADLINE_1"",""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Personalized Cardboard Cutouts"",""assetId"":18661344170,""pinnedField"":""HEADLINE_1"",""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Available As Foam & Coroplast"",""assetId"":18661344167,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""10% Off First Order"",""assetId"":26065397516,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Upload Your Own Photo"",""assetId"":18671240004,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Live Previews On All Products"",""assetId"":17994850183,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Free Product Personalization"",""assetId"":18667833925,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""2-5 Day Delivery Time"",""assetId"":18671239998,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""Discover Our Range Of Personalized Party Favors Including Candy, Coasters, Huggers & More"",""assetId"":17994850165,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""All Of Our Products Are Perfect For Birthdays, Weddings, Graduations & Baby Showers"",""assetId"":17994850174,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""We Are Happy To Answer All Questions & Queries You May Have. Purchase Online Now!"",""assetId"":17994850168,""pinnedField"":""DESCRIPTION_2"",""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",personalized,cut-out, --, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]", --, --, --, --, --, --,13.51%,2022-03-18
,Get Life Size Cardboard Cutout,10% Off on Your First Purchase,Free Ground Shipping Order Now,,We make top class life size custom cardboard cutouts that are made from your photos!,,,Expanded text ad,578451977426,41,2,1650000,0.00, --, --, --, --,"Great cutouts for schools, parties, weddings, anniversaries, sporting events & many more", --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",lifesize cutout, --, --, --, --, --,4.88%,2022-03-03
, --, --, --,, --,,,Responsive search ad,582438969987,28,1,670000,0.00,"[{""assetText"":""Starts From $19.99"",""assetId"":34382385491,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Get Life Size Cardboard Cutout"",""assetId"":34382385494,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Life Size Cutouts"",""assetId"":20714108878,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Personalized Cardboard Cutouts"",""assetId"":18661344170,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Allpersonalization"",""assetId"":20714108863,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Personalized Life Size Cutouts"",""assetId"":18124022896,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Cutouts"",""assetId"":20714108866,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""10 % Off on First Order"",""assetId"":20714108869,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Free Ground Shipping"",""assetId"":18291694962,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Life Size Cutout"",""assetId"":20714108872,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Standee"",""assetId"":20714108881,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Life Size Poster Cutout"",""assetId"":20714108884,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Get 10% Off on Custom Cutout"",""assetId"":23718773139,""pinnedField"":""HEADLINE_1"",""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Get Your Cutout Now"",""assetId"":38688489544,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""10% Off on Your First Purchase"",""assetId"":38688489541,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""We make top class life size custom cardboard cutouts that are made from your photos!"",""assetId"":20714108887,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Great cutouts for schools, parties, weddings, anniversaries, sporting events & many more"",""assetId"":20714108875,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Try out our revolutionary what you see is what you get previews"",""assetId"":34416786552,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Just Upload a Good quality picture of yours and specify the height and choose the material"",""assetId"":38688489547,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",lifesize cutout, --, --, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]", --, --, --, --, --, --,3.57%,2022-03-03
,Personalized Life-Size Cut Out,Free Ground Shipping,20% Off First Order,,"Discover Our Range Of Personalized Party Favors Including Candy, Coasters, Huggers & More",,,Expanded text ad,556449702711,1,0,0,0.00, --, --, --, --,We Are Happy To Answer All Questions & Queries You May Have. Purchase Online Now!, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",personalized,cardboard, --, --, --, --,0.00%,2022-03-06
,Get Life Size Cardboard Cutout,10% Off on Your First Purchase,Free Ground Shipping Order Now,,We make top class life size custom cardboard cutouts that are made from your photos!,,,Expanded text ad,578451977426,16,1,910000,0.00, --, --, --, --,"Great cutouts for schools, parties, weddings, anniversaries, sporting events & many more", --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",lifesize cutout, --, --, --, --, --,6.25%,2022-03-08
, --, --, --,, --,,,Responsive search ad,582438969987,3,1,970000,0.00,"[{""assetText"":""Starts From $19.99"",""assetId"":34382385491,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Get Life Size Cardboard Cutout"",""assetId"":34382385494,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Life Size Cutouts"",""assetId"":20714108878,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Personalized Cardboard Cutouts"",""assetId"":18661344170,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Allpersonalization"",""assetId"":20714108863,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Personalized Life Size Cutouts"",""assetId"":18124022896,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Cutouts"",""assetId"":20714108866,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""10 % Off on First Order"",""assetId"":20714108869,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Free Ground Shipping"",""assetId"":18291694962,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Life Size Cutout"",""assetId"":20714108872,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Standee"",""assetId"":20714108881,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Life Size Poster Cutout"",""assetId"":20714108884,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Get 10% Off on Custom Cutout"",""assetId"":23718773139,""pinnedField"":""HEADLINE_1"",""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Get Your Cutout Now"",""assetId"":38688489544,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""10% Off on Your First Purchase"",""assetId"":38688489541,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""We make top class life size custom cardboard cutouts that are made from your photos!"",""assetId"":20714108887,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Great cutouts for schools, parties, weddings, anniversaries, sporting events & many more"",""assetId"":20714108875,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Try out our revolutionary what you see is what you get previews"",""assetId"":34416786552,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Just Upload a Good quality picture of yours and specify the height and choose the material"",""assetId"":38688489547,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",lifesize cutout, --, --, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]", --, --, --, --, --, --,33.33%,2022-03-08
