"CAMPAIGN_PERFORMANCE_REPORT (Apr 23, 2022-May 22, 2022)"
Campaign ID,Campaign,Campaign state,Impressions,Clicks,Cost,Conversions,Day,Device,Network,Top vs. Other,Currency,Cost / conv.,CTR,Avg. CPC,Conv. rate,Total conv. value,Avg. Cost,Avg. CPM,Network (with search partners)
16906402036,Brook Insurance RI and Southern Mass Search-April 2022,enabled,1,0,0,0.00,2022-05-06,Tablets with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16906402036,Brook Insurance RI and Southern Mass Search-April 2022,enabled,15,1,4730000,1.00,2022-04-25,Computers,Search Network,Google search: Top,USD,4730000,6.67%,4730000,100.00%,0.00,4730000,315333333,Google search
16906402036,Brook Insurance RI and Southern Mass Search-April 2022,enabled,3,0,0,0.00,2022-04-26,Tablets with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16906402036,Brook Insurance RI and Southern Mass Search-April 2022,enabled,15,0,0,0.00,2022-04-29,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16906402036,Brook Insurance RI and Southern Mass Search-April 2022,enabled,1,0,0,0.00,2022-05-14,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16906402036,Brook Insurance RI and Southern Mass Search-April 2022,enabled,3,0,0,0.00,2022-05-22,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16906402036,Brook Insurance RI and Southern Mass Search-April 2022,enabled,4,0,0,0.00,2022-05-05,Tablets with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16906402036,Brook Insurance RI and Southern Mass Search-April 2022,enabled,5,0,0,0.00,2022-05-11,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16906402036,Brook Insurance RI and Southern Mass Search-April 2022,enabled,37,0,0,0.00,2022-04-25,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16906402036,Brook Insurance RI and Southern Mass Search-April 2022,enabled,4,0,0,0.00,2022-05-06,Computers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16906402036,Brook Insurance RI and Southern Mass Search-April 2022,enabled,62,2,5650000,2.00,2022-05-16,Mobile devices with full browsers,Search Network,Google search: Top,USD,2825000,3.23%,2825000,100.00%,0.00,2825000,91129032,Google search
16906402036,Brook Insurance RI and Southern Mass Search-April 2022,enabled,5,1,1890000,3.00,2022-05-19,Computers,Search Network,Google search: Top,USD,630000,20.00%,1890000,300.00%,0.00,1890000,378000000,Google search
16906402036,Brook Insurance RI and Southern Mass Search-April 2022,enabled,15,1,3690000,1.00,2022-05-05,Computers,Search Network,Google search: Other,USD,3690000,6.67%,3690000,100.00%,0.00,3690000,246000000,Google search
16906402036,Brook Insurance RI and Southern Mass Search-April 2022,enabled,1,0,0,0.00,2022-04-24,Tablets with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16906402036,Brook Insurance RI and Southern Mass Search-April 2022,enabled,3,0,0,0.00,2022-05-14,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16906402036,Brook Insurance RI and Southern Mass Search-April 2022,enabled,32,0,0,0.00,2022-04-26,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16906402036,Brook Insurance RI and Southern Mass Search-April 2022,enabled,8,0,0,0.00,2022-04-24,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16906402036,Brook Insurance RI and Southern Mass Search-April 2022,enabled,1,0,0,0.00,2022-04-30,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16906402036,Brook Insurance RI and Southern Mass Search-April 2022,enabled,2,0,0,0.00,2022-05-21,Computers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16906402036,Brook Insurance RI and Southern Mass Search-April 2022,enabled,2,0,0,0.00,2022-05-01,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16906402036,Brook Insurance RI and Southern Mass Search-April 2022,enabled,90,5,15860000,3.00,2022-04-26,Mobile devices with full browsers,Search Network,Google search: Top,USD,5286667,5.56%,3172000,60.00%,0.00,3172000,176222222,Google search
16906402036,Brook Insurance RI and Southern Mass Search-April 2022,enabled,1,0,0,0.00,2022-05-02,Tablets with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16906402036,Brook Insurance RI and Southern Mass Search-April 2022,enabled,4,0,0,0.00,2022-04-30,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16906402036,Brook Insurance RI and Southern Mass Search-April 2022,enabled,3,0,0,0.00,2022-05-03,Computers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16906402036,Brook Insurance RI and Southern Mass Search-April 2022,enabled,8,0,0,0.00,2022-05-09,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16906402036,Brook Insurance RI and Southern Mass Search-April 2022,enabled,13,0,0,0.00,2022-04-28,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16906402036,Brook Insurance RI and Southern Mass Search-April 2022,enabled,7,0,0,0.00,2022-05-05,Computers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
Total, --, --,2620,100,367710000,64.00, --, --, --, --, --,5745469,3.82%,3677100,64.00%,0.00,3677100,140347328, --
